index,E,theta,E',x,Q2,sigma (ub),eps,W2,Gamma_v,stat,%stat_u,syst,%syst_u,rad1,%rad1_c,rad2,%rad2_c,y,y+,xq4/2/pi/a2/y+/hc2,det,sig_r
1023,3.419,15.766,0.437,0.02008,0.1124,0.1438,0.246,6.365,0.001628,0.00674,4.687065368567455,0.00855,5.945757997218359,0.000927,0.6446453407510431,0.0334,23.22670375521557,0.8721848493711613,1.021138620947486,1.906898013535144,312.257778423692,0.08562480943625572
1024,5.648,10.566,0.586,0.01181,0.1122,0.1581,0.203,10.267,0.002145,0.013,8.222643896268185,0.0135,8.538899430740038,0.000859,0.5433270082226439,0.0654,41.36622390891841,0.8962464589235127,1.012521901483663,1.1270599643159,406.8457764375037,0.07249510858987632
1025,3.419,10.566,0.965,0.02431,0.1119,0.4826,0.516,5.373,0.004616,0.0103,2.134272689598011,0.0152,3.149606299212598,0.00465,0.9635308744301698,0.0215,4.455035225859925,0.7177537291605733,1.084450651772997,2.154523201904879,96.1198441809501,0.09994280886621602
1026,3.419,15.766,0.433,0.01985,0.1113,0.1607,0.243,6.374,0.001626,0.00691,4.299937772246422,0.00889,5.532047293092719,0.00151,0.9396390790292469,0.0343,21.34411947728687,0.8733547821000293,1.020790644716207,1.84897055957421,319.2215248803633,0.0948501540788288
1027,5.648,10.566,0.58,0.01168,0.1111,0.1451,0.201,10.279,0.002143,0.0131,9.028256374913852,0.0135,9.303928325292901,0.000828,0.5706409372846312,0.067,46.1750516884907,0.8973087818696883,1.012285253467389,1.093160392547051,416.1222657539294,0.06600430384791234
1028,3.419,10.566,0.956,0.024,0.1109,0.4614,0.512,5.39,0.004595,0.0102,2.210663198959688,0.0151,3.272648461205029,0.00462,1.001300390117035,0.0221,4.789770264412658,0.7203860778005264,1.082926990342606,2.092141207492498,98.63840698075745,0.09521703057373504
1029,2.301,14.686,0.735,0.03759,0.1105,0.4797,0.565,3.709,0.003701,0.0134,2.793412549510111,0.0126,2.626641651031895,0.00438,0.9130706691682302,0.0117,2.439024390243902,0.6805736636245111,1.112455598458584,3.166868522540606,77.38652528695594,0.1175614945947256
1030,3.419,15.766,0.428,0.01962,0.1101,0.1409,0.241,6.383,0.001623,0.00689,4.889992902767921,0.00878,6.231369765791341,0.000877,0.6224272533711852,0.0352,24.98225691980128,0.8748171980111143,1.020379216667372,1.789072228679744,327.2837275650591,0.08250177270905769
1031,5.648,10.566,0.574,0.01155,0.1099,0.1599,0.199,10.29,0.00214,0.0134,8.380237648530333,0.0139,8.692933083176985,0.000785,0.4909318323952471,0.0686,42.90181363352095,0.898371104815864,1.012052338006588,1.058011124467453,425.7079601017942,0.07201956083417099
1032,3.419,10.566,0.947,0.02369,0.1099,0.472,0.508,5.408,0.004575,0.0103,2.182203389830509,0.0153,3.241525423728814,0.00515,1.091101694915254,0.0226,4.788135593220339,0.7230184264404796,1.081416292566477,2.030875847747338,101.2474743916143,0.09705313578282755
1033,2.301,14.686,0.728,0.03708,0.1095,0.4557,0.561,3.723,0.003683,0.0133,2.918586789554531,0.0124,2.72108843537415,0.004,0.8777704630239194,0.0122,2.677199912222954,0.6836158192090396,1.110424785593527,3.073227101126024,79.5592850735893,0.1114203593463605
1034,3.419,15.766,0.424,0.01939,0.109,0.1559,0.238,6.393,0.001621,0.0071,4.554201411161,0.0091,5.837075048107762,0.00147,0.9429121231558691,0.0361,23.15586914688903,0.8759871307399825,1.020036770897989,1.733527816246223,334.7371644803209,0.09046505735967586
1035,5.648,10.566,0.568,0.01142,0.1088,0.1566,0.197,10.301,0.002138,0.0136,8.684546615581098,0.0141,9.003831417624522,0.0016,1.021711366538953,0.0704,44.95530012771393,0.8994334277620397,1.011820020485378,1.025501886923485,435.6166364067102,0.06995724189677971
1036,3.419,10.566,0.939,0.02338,0.1088,0.4721,0.504,5.426,0.004555,0.0103,2.181741156534633,0.0154,3.262020758313917,0.00497,1.0527430629104,0.0233,4.935395043423004,0.7253582918982159,1.080079652715469,1.966809740680338,103.7988049937494,0.09638039559590074
1037,2.301,14.686,0.721,0.03658,0.1084,0.4711,0.556,3.736,0.003665,0.0134,2.844406707705371,0.0127,2.695818297601358,0.00397,0.8427085544470388,0.0126,2.674591381872214,0.686657974793568,1.108424987931899,2.976540494375369,81.79210307733999,0.1146928315146414
1038,3.419,15.766,0.419,0.01916,0.1079,0.1418,0.236,6.403,0.001619,0.00716,5.049365303244005,0.00907,6.396332863187587,0.000836,0.5895627644569816,0.0371,26.16361071932299,0.8774495466510676,1.019628068250451,1.679238757821873,343.3701189399515,0.08176193842186558
1039,3.419,10.566,0.93,0.02307,0.1078,0.4413,0.5,5.444,0.004535,0.0102,2.311352821210061,0.0152,3.444368910038522,0.00451,1.021980512123272,0.024,5.438477226376614,0.727990640538169,1.078593392475095,1.907845483759429,106.5970351197077,0.08974747756916884
1040,5.648,10.566,0.562,0.01129,0.1077,0.1716,0.195,10.314,0.002135,0.0139,8.1002331002331,0.0145,8.44988344988345,0.00157,0.9149184149184149,0.0722,42.07459207459208,0.9004957507082152,1.011589868283703,0.9936575005017784,445.8628451175188,0.07602479917822824
1041,2.301,14.686,0.714,0.03607,0.1074,0.4853,0.552,3.75,0.003648,0.0134,2.761178652379971,0.0129,2.658149598186689,0.00377,0.7768390686173501,0.0129,2.658149598186689,0.6897001303780965,1.106426157043048,2.886344121713052,84.13289374208378,0.1178485453431471
1042,3.419,15.766,0.415,0.01894,0.1067,0.1287,0.234,6.41,0.001616,0.0072,5.594405594405593,0.00904,7.024087024087024,0.00143,1.111111111111111,0.0381,29.6037296037296,0.8786194793799357,1.019300250196259,1.623762548159146,351.1742219209546,0.07338777081217827
1043,3.419,10.566,0.921,0.02276,0.1067,0.4781,0.496,5.463,0.004515,0.0103,2.154361012340515,0.0157,3.283831834344279,0.00425,0.8889353691696298,0.0244,5.103534825350345,0.7306229891781223,1.077124368687199,1.846507528627491,109.4992937371221,0.09666764631369126
1044,5.648,10.566,0.557,0.01116,0.1066,0.1508,0.193,10.326,0.002133,0.014,9.283819628647215,0.0145,9.615384615384617,0.00155,1.027851458885942,0.074,49.07161803713528,0.9013810198300283,1.011396115533155,0.962438882615638,455.5529799912634,0.06611703867608036
1045,2.301,14.686,0.708,0.03557,0.1064,0.4555,0.548,3.765,0.00363,0.0133,2.9198682766191,0.0126,2.766190998902305,0.0101,2.217343578485181,0.0132,2.897914379802415,0.6923076923076923,1.104703612969943,2.797932186357849,86.36383260260064,0.1100670869475852
1046,3.419,10.566,0.912,0.02246,0.1057,0.4549,0.492,5.48,0.004496,0.0104,2.286216750934271,0.0155,3.407342273027039,0.00489,1.074961530006595,0.0251,5.517696196966366,0.7332553378180755,1.0756680568562,1.790594689419518,112.4606309118144,0.09160385371730785
1047,5.648,10.566,0.551,0.01104,0.1056,0.1745,0.191,10.34,0.00213,0.024,13.75358166189112,0.015,8.595988538681949,0.00152,0.8710601719197708,0.0757,43.3810888252149,0.902443342776204,1.011171355780828,0.9345186841751313,466.0678502766278,0.07600332042385968
1048,3.419,15.766,0.411,0.01871,0.1056,0.1268,0.231,6.42,0.001614,0.00722,5.694006309148265,0.00916,7.22397476340694,0.00143,1.127760252365931,0.0391,30.83596214511041,0.8797894121088037,1.018965783355543,1.571657323961995,359.4289005563337,0.07162920131557654
1049,5.648,10.566,0.551,0.01103,0.1055,0.1374,0.191,10.339,0.00213,0.0141,10.26200873362446,0.0146,10.62590975254731,0.00152,1.106259097525473,0.0759,55.24017467248908,0.902443342776204,1.011169925647655,0.931906036597064,466.4903959251106,0.05973124467526247
1050,2.301,14.686,0.701,0.03508,0.1054,0.4611,0.543,3.778,0.003613,0.0134,2.906094122749946,0.0128,2.775970505313381,0.00372,0.8067664281067014,0.0137,2.971155931468228,0.6953498478922208,1.102745642057461,2.712572120589338,88.8332669330904,0.1111097192088329
1051,5.648,10.566,0.546,0.01093,0.1046,0.1887,0.19,10.348,0.002128,0.0241,12.7715951245363,0.0154,8.161102278749338,0.000577,0.305776364599894,0.0774,41.0174880763116,0.9033286118980169,1.010985327053586,0.9079344941012065,475.5353801440862,0.08147216374444786
1052,3.419,10.566,0.903,0.02216,0.1046,0.4395,0.487,5.498,0.004476,0.0104,2.366325369738339,0.0155,3.526734926052332,0.00486,1.10580204778157,0.0258,5.870307167235495,0.7358876864580287,1.074229011222446,1.732415599491906,115.532428489658,0.087966004708892
1053,3.419,15.766,0.406,0.01848,0.1045,0.1524,0.229,6.43,0.001612,0.00743,4.875328083989501,0.00964,6.325459317585301,0.0014,0.9186351706036745,0.0402,26.37795275590551,0.8812518280198888,1.018567176256525,1.520760096847563,368.9962079721198,0.0855199776473426
1054,5.648,10.566,0.545,0.0109,0.1044,0.1601,0.189,10.351,0.002128,0.0143,8.931917551530294,0.0152,9.494066208619612,0.00277,1.730168644597127,0.0779,48.65708931917552,0.9035056657223796,1.010945901218327,0.9020184422586994,477.8127702904104,0.06900244851286202
1055,2.301,14.686,0.694,0.03459,0.1043,0.4624,0.539,3.792,0.003596,0.0135,2.919550173010381,0.0129,2.789792387543253,0.0038,0.8217993079584776,0.0142,3.070934256055363,0.6983920034767492,1.100813183444598,2.623743612709167,91.39850631683012,0.1108864086867569
1056,5.648,10.566,0.541,0.01081,0.1036,0.1751,0.188,10.364,0.002126,0.0242,13.82067390062821,0.0156,8.909194745859509,0.00489,2.792689891490577,0.0795,45.40262707024557,0.9042138810198299,1.010797797947955,0.8810422903201773,485.7335297271837,0.07493435694347646
1057,3.419,10.566,0.894,0.02186,0.1036,0.5203,0.483,5.516,0.004457,0.0106,2.037286181049395,0.0161,3.094368633480684,0.0512,9.840476648087643,0.0251,4.82413991927734,0.7385200350979818,1.072798683092882,1.678677518579777,118.7201612863174,0.1036920780515493
1058,2.301,14.686,0.687,0.0341,0.1033,0.4428,0.535,3.806,0.003579,0.0135,3.048780487804878,0.0128,2.890695573622403,0.00442,0.998193315266486,0.0147,3.319783197831979,0.7014341590612777,1.098887371196092,2.54166130546574,94.06448202622838,0.1058646479930039
1059,5.648,10.566,0.539,0.01077,0.1032,0.1326,0.187,10.364,0.002125,0.0143,10.7843137254902,0.0151,11.38763197586727,0.00563,4.245852187028657,0.0798,60.18099547511312,0.9045679886685553,1.010725608944847,0.8710792445058907,489.538236300868,0.05654416676666946
1060,5.648,10.566,0.536,0.0107,0.1027,0.2155,0.186,10.372,0.002124,0.0247,11.46171693735499,0.0163,7.563805104408353,0.00493,2.287703016241299,0.0812,37.67981438515081,0.9050991501416431,1.010613205426632,0.8571474425228839,495.789657005048,0.09157992227246815
1061,3.419,10.566,0.885,0.02157,0.1026,0.453,0.479,5.533,0.004438,0.0107,2.362030905077262,0.016,3.532008830022075,0.00429,0.9470198675496689,0.0275,6.070640176600441,0.741152383737935,1.071385412928829,1.62672812395702,121.9730732913552,0.08988291399589882
1062,2.301,14.686,0.68,0.03362,0.1023,0.4843,0.53,3.82,0.003562,0.0138,2.849473466859385,0.0134,2.766880033037374,0.00383,0.7908321288457568,0.0152,3.138550485236423,0.7044763146458061,1.096983380642892,2.461868015516949,96.80764315355337,0.1154220762153599
1063,3.419,12.166,0.665,0.01977,0.1021,0.2885,0.369,5.945,0.003013,0.0103,3.570190641247834,0.0127,4.40207972270364,0.00223,0.7729636048526864,0.033,11.43847487001733,0.80549868382568,1.042201481529546,1.517827107607868,192.4803471184033,0.08428581984323738
1064,5.648,10.566,0.531,0.01059,0.1017,0.1675,0.184,10.379,0.002122,0.0245,14.62686567164179,0.0159,9.492537313432836,0.00565,3.373134328358208,0.083,49.55223880597015,0.9059844192634562,1.010431681195602,0.8320448729313472,506.1510247248299,0.07054101114608309
1065,3.419,10.566,0.876,0.02127,0.1015,0.4713,0.475,5.552,0.004419,0.0108,2.291534054742203,0.0164,3.479736897941863,0.0049,1.039677487799703,0.0283,6.004667939741141,0.7437847323778883,1.06998535806368,1.571945834498462,125.4080849552623,0.09290959200797654
1066,3.419,12.166,0.659,0.01954,0.1012,0.2817,0.366,5.958,0.003005,0.0103,3.656372026979056,0.0128,4.543840965566205,0.00279,0.9904153354632588,0.0338,11.99858004969826,0.8072535829189821,1.041477557103117,1.474862407813889,196.9472313655902,0.08182541811732638
1067,2.301,14.686,0.673,0.03314,0.1012,0.4319,0.526,3.834,0.003545,0.0136,3.148877054873813,0.0129,2.986802500578837,0.0038,0.8798332947441537,0.0157,3.63510071775874,0.7075184702303347,1.095104957457828,2.378885951781987,99.6598172082196,0.1023945665632478
1068,5.648,10.566,0.526,0.01048,0.1007,0.2103,0.183,10.387,0.002119,0.0249,11.84022824536377,0.0167,7.941036614360438,0.00568,2.700903471231574,0.0848,40.32334759866858,0.9068696883852692,1.010251660273484,0.8074329875183804,516.8300203890856,0.08775936923662898
1069,3.419,10.566,0.867,0.02098,0.1005,0.4353,0.47,5.569,0.004401,0.0108,2.48104755341144,0.016,3.675626005053986,0.00405,0.93039283252929,0.029,6.662072134160349,0.7464170810178414,1.068598115636208,1.522085472624903,128.9160115274056,0.08541508328205512
1070,3.419,12.166,0.653,0.01931,0.1002,0.2891,0.363,5.971,0.002997,0.0104,3.59737115185057,0.013,4.496713939813213,0.00278,0.9616049809754409,0.0346,11.96817710134901,0.8090084820122843,1.040763626534825,1.429820266883801,201.56145866876,0.0833176540091393
1071,2.301,14.686,0.667,0.03267,0.1002,0.4335,0.521,3.847,0.003529,0.0138,3.183391003460208,0.013,2.998846597462514,0.00379,0.8742791234140715,0.0162,3.737024221453287,0.7101260321599304,1.09347920830665,2.302448290682651,102.3788714346457,0.1021855119421677
1072,5.648,10.566,0.521,0.01036,0.0997,0.1917,0.181,10.405,0.002117,0.0254,13.24986958789776,0.0167,8.711528429838289,0.00572,2.983828899321857,0.0867,45.22691705790297,0.9077549575070821,1.010070127666858,0.7825541201173655,528.3491625408451,0.07926062974512234
1073,3.419,10.566,0.858,0.02069,0.0994,0.4503,0.466,5.587,0.004382,0.011,2.442815900510771,0.0164,3.642016433488786,0.00417,0.9260493004663558,0.03,6.662225183211193,0.7490494296577946,1.067228168868951,1.470252130270007,132.5600233319111,0.08776196450858056
1074,3.419,12.166,0.647,0.01908,0.0993,0.2895,0.36,5.985,0.00299,0.0105,3.626943005181348,0.0132,4.559585492227979,0.00275,0.9499136442141624,0.0355,12.26252158894646,0.8107633811055865,1.040051138022565,1.388474830023464,206.32951000108,0.08293692441933273
1075,2.301,17.386,0.472,0.02892,0.0992,0.2449,0.381,4.213,0.002194,0.00799,3.262556145365456,0.00943,3.850551245406288,0.00195,0.7962433646386279,0.0211,8.615761535320539,0.7948717948717949,1.051451360422456,2.077534685187707,182.9391564774659,0.09307729225663856
1076,2.301,14.686,0.66,0.0322,0.0992,0.4347,0.517,3.861,0.003512,0.0139,3.197607545433633,0.0131,3.01357257878997,0.00376,0.8649643432252129,0.0167,3.841729928686451,0.7131681877444589,1.091626968901542,2.228028783301863,105.4246160075258,0.1021062826123115
1077,5.648,10.566,0.515,0.01025,0.0987,0.185,0.179,10.414,0.002115,0.0256,13.83783783783784,0.017,9.18918918918919,0.00515,2.783783783783784,0.0895,48.37837837837838,0.9088172804532578,1.009861391966276,0.758948381733022,540.8730649732246,0.07594152641611557
1078,3.419,10.566,0.849,0.0204,0.0984,0.4764,0.462,5.605,0.004363,0.0112,2.350965575146935,0.0169,3.547439126784214,0.00405,0.8501259445843827,0.0308,6.465155331654072,0.751681778297748,1.065866967829039,1.422437517759577,136.3471415354579,0.0923955359460555
1079,3.419,12.166,0.64,0.01886,0.0983,0.2863,0.356,5.996,0.002982,0.0105,3.667481662591687,0.0133,4.645476772616137,0.00272,0.95005239259518,0.0365,12.74886482710444,0.8128107633811056,1.039246538220575,1.346002836454892,211.5522536947237,0.08152390597007507
1080,2.301,17.386,0.468,0.02858,0.0983,0.2432,0.378,4.222,0.002188,0.00801,3.293585526315789,0.00951,3.910361842105263,0.00195,0.8018092105263157,0.0217,8.922697368421053,0.7966101694915254,1.050646361650438,2.017569652332746,187.1059685699682,0.0918078355863649
1081,2.301,14.686,0.653,0.03174,0.0981,0.4197,0.512,3.875,0.003496,0.0139,3.311889444841553,0.013,3.097450559923755,0.00372,0.8863473909935669,0.0173,4.121991898975459,0.7162103433289874,1.089806184031459,2.151352159310148,108.5601307439258,0.09802138478868617
1082,5.648,10.566,0.51,0.01014,0.0978,0.2093,0.177,10.423,0.002113,0.0259,12.37458193979933,0.0176,8.4089823220258,0.0052,2.484472049689441,0.0914,43.6693741041567,0.9097025495750709,1.00968461672384,0.7373025952637839,552.6385208448287,0.08528175801797937
1083,3.419,12.166,0.634,0.01864,0.0974,0.2769,0.353,6.008,0.002975,0.0106,3.828096785843265,0.0134,4.839292163235825,0.00274,0.9895269050198628,0.0375,13.54279523293608,0.8145656624744078,1.038550948421536,1.306928572173333,216.5413327987793,0.07836382279937859
1084,3.419,10.566,0.84,0.02012,0.0974,0.4357,0.458,5.622,0.004345,0.011,2.524672940096397,0.0165,3.787009410144595,0.00393,0.9019967867798946,0.0316,7.252696809731468,0.7543141269377012,1.064522926070431,1.37627971432283,140.2151211591452,0.08407930635712729
1085,2.301,17.386,0.463,0.02824,0.0974,0.2407,0.375,4.232,0.002183,0.00802,3.33194848358953,0.00959,3.984212712920648,0.00195,0.8101371001246364,0.0223,9.264644786040716,0.7987831377661886,1.04968136571365,1.959029411095524,191.9256754368344,0.09050032193207935
1086,2.301,14.686,0.646,0.03127,0.0971,0.4111,0.508,3.889,0.00348,0.014,3.405497445876916,0.013,3.162247628314278,0.00371,0.9024568231573826,0.0178,4.329846752614936,0.719252498913516,1.087986322584565,2.079978006798285,111.8589794995749,0.09564825969997076
1087,5.648,10.566,0.505,0.01003,0.0968,0.1908,0.176,10.431,0.002111,0.0263,13.78406708595388,0.0176,9.224318658280923,0.00577,3.024109014675052,0.0934,48.9517819706499,0.9105878186968839,1.009510910504704,0.7145892328658072,564.7801154292537,0.07700416862180393
1088,2.301,17.386,0.459,0.02791,0.0965,0.2539,0.372,4.241,0.002177,0.00813,3.202048050413549,0.00987,3.887357227254824,0.00195,0.7680189050807404,0.0229,9.019298936589209,0.8005215123859192,1.04889444701666,1.901947454903059,196.3135867273499,0.09480070635363555
1089,3.419,12.166,0.628,0.01841,0.0964,0.2891,0.35,6.022,0.002967,0.0107,3.701141473538568,0.0137,4.73884469041854,0.00267,0.9235558630231754,0.0384,13.28260117606364,0.8163205615677098,1.037860892620251,1.265273890117972,221.8181996764611,0.08113903045828108
1090,3.419,10.566,0.831,0.01983,0.0963,0.4349,0.453,5.641,0.004327,0.011,2.529317084387215,0.0166,3.816969418257071,0.00383,0.8806622212002759,0.0322,7.404000919751668,0.7569464755776543,1.063192056393992,1.327637169920484,144.3082984450528,0.08332208260438484
1091,2.301,14.686,0.639,0.03082,0.0961,0.4279,0.503,3.902,0.003464,0.0141,3.295162421126431,0.0133,3.108202851133442,0.00368,0.8600140219677495,0.0184,4.300070109838748,0.7222946544980443,1.086194417298741,2.011350144070974,115.2207720480184,0.09916553251269941
1092,5.648,10.566,0.5,0.00991,0.0958,0.135,0.174,10.45,0.002109,0.0265,19.62962962962963,0.0173,12.81481481481481,0.00534,3.955555555555555,0.0963,71.33333333333333,0.9114730878186968,1.009335681277856,0.6916476151662935,577.8964998256351,0.0539595993488421
1093,2.301,17.386,0.454,0.02758,0.0956,0.2387,0.368,4.249,0.002172,0.00813,3.405948889819858,0.00976,4.088814411395057,0.00256,1.072475911185589,0.0234,9.803100125680771,0.8026944806605824,1.047950720850442,1.846226682105011,201.3956263014091,0.0887539063722407
1094,3.419,12.166,0.622,0.01819,0.0955,0.2878,0.347,6.034,0.00296,0.0108,3.752605976372481,0.0138,4.794996525364836,0.00266,0.9242529534398889,0.0394,13.69006254343294,0.818075460661012,1.037176765997787,1.227728960191952,227.1538774612673,0.08026264072962262
